Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Sunni Arabs,Salafi Arabs,Shia Arabs,Alawites,Ibadi Arabs,South Arabians,Druze,Orthodox Arabs,Catholic Arabs,Protestant Arabs,Maronites,Copts,Kurds,Zazas,Turks,North Caucasian,Circassians,Chechens,Georgians,Lazi,Armenians,Assyrians,Jews,Other Arabs,No religion classification,Others,Foreigners,Others Foreigners,Yazidis,Mandaeans,Ajams/ Iranians,Kyrgyz,Kazakhs,Dagestani,Azeris,Syrians,Afghans,Indians,Pakistanis,Bangladeshis,Sri Lankans,Nepalis,Fillipinos,Southeast Asians,East Asians,Africans,Europeans,Americas/ Pacific,Egypt,Tanzania,Sudan,Bosnians,Albanians,Pomaks,Roma,Greeks,Ossetians,Balochis,Zadjali,Zanzibaris,Al-Luwatiyyah,Kumzaris,Banyans,religion,Largest Religion,Share of Population,Islam
,TUR065005,Turkiye,Van,Edremit,Kurds,0.824781541,Kurds,Turks,Roma,Foreigners,Syrians,.,.,.,.,.,,463,128628,,0,0,0,0,,,,0,,,,,106090,0,19173,0,,,0,0,,,,,,0,486,,,,,,,,0,323,,,,,,,,,,,,,,,,0,0,0,2556,,,,,,,,,,,,
,TUR065006,Turkiye,Van,Erciş,Kurds,0.697349257,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,2133,171650,,0,0,0,0,,,,0,,,,,119700,0,51300,0,,,0,0,,,,,,0,650,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065007,Turkiye,Van,Gevaş,Kurds,0.98626943,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,1623,27020,,0,0,0,0,,,,0,,,,,26649,0,269,0,,,0,0,,,,,,0,102,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065008,Turkiye,Van,Gürpınar,Kurds,0.986243982,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,4028,31986,,0,0,0,0,,,,0,,,,,31546,0,319,0,,,0,0,,,,,,0,121,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065009,Turkiye,Van,İpekyolu,Kurds,0.794973262,Kurds,Turks,Foreigners,Syrians,.,.,.,.,.,.,,1023,350247,,0,0,0,0,,,,0,,,,,278437,0,69609,0,,,0,0,,,,,,0,1323,,,,,,,,0,878,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065010,Turkiye,Van,Muradiye,Kurds,0.966312211,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,912,45892,,0,0,0,0,,,,0,,,,,44346,0,1372,0,,,0,0,,,,,,0,174,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065011,Turkiye,Van,Özalp,Kurds,0.896586162,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,1431,60079,,0,0,0,0,,,,0,,,,,53866,0,5985,0,,,0,0,,,,,,0,228,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065012,Turkiye,Van,Saray,Kurds,0.896597595,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,873,19545,,0,0,0,0,,,,0,,,,,17524,0,1947,0,,,0,0,,,,,,0,74,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR065013,Turkiye,Van,Tuşba,Kurds,0.695601641,Kurds,Turks,Foreigners,Syrians,.,.,.,.,.,.,,1855,164334,,0,0,0,0,,,,0,,,,,114311,0,48990,0,,,0,0,,,,,,0,621,,,,,,,,0,412,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066001,Turkiye,Yozgat,Akdağmadeni,Turks,0.878854781,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1810,42577,,0,0,0,0,,,,0,,,,,4158,0,37419,0,,,0,0,,,,,,0,1000,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066002,Turkiye,Yozgat,Aydıncık,Turks,0.585932877,Turks,Kurds,Kurds,Foreigners,.,.,.,.,.,.,,338,11829,,0,0,0,0,,,,0,,,,,2310,0,6931,2310,,,0,0,,,,,,0,278,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066003,Turkiye,Yozgat,Boğazlıyan,Turks,0.976517705,Turks,Foreigners,.,.,.,.,.,.,.,.,,1515,34707,,0,0,0,0,,,,0,,,,,0,0,33892,0,,,0,0,,,,,,0,815,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066004,Turkiye,Yozgat,Çandır,Turks,0.976437976,Turks,Foreigners,.,.,.,.,.,.,.,.,,205,4329,,0,0,0,0,,,,0,,,,,0,0,4227,0,,,0,0,,,,,,0,102,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066005,Turkiye,Yozgat,Çayıralan,Turks,0.976532258,Turks,Foreigners,.,.,.,.,.,.,.,.,,994,12400,,0,0,0,0,,,,0,,,,,0,0,12109,0,,,0,0,,,,,,0,291,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066006,Turkiye,Yozgat,Çekerek,Turks,0.878880325,Turks,Kurds,Kurds,Foreigners,.,.,.,.,.,.,,790,18684,,0,0,0,0,,,,0,,,,,912,0,16421,912,,,0,0,,,,,,0,439,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066007,Turkiye,Yozgat,Kadışehri,Turks,0.97647633,Turks,Foreigners,.,.,.,.,.,.,.,.,,472,10245,,0,0,0,0,,,,0,,,,,0,0,10004,0,,,0,0,,,,,,0,241,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066008,Turkiye,Yozgat,Saraykent,Turks,0.956993635,Turks,Foreigners,North Caucasian,.,.,.,.,.,.,.,,319,12254,,0,0,0,0,,,,0,,,,,0,0,11727,239,,,0,0,,,,,,0,288,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066009,Turkiye,Yozgat,Sarıkaya,Turks,0.800728376,Turks,Kurds,North Caucasian,Foreigners,.,.,.,.,.,.,,1018,32950,,0,0,0,0,,,,0,,,,,3218,0,26384,2574,,,0,0,,,,,,0,774,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066010,Turkiye,Yozgat,Sorgun,Turks,0.903327825,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,1768,84109,,0,0,0,0,,,,0,,,,,3999,0,75978,0,,,0,0,,,,,,0,1923,,,,,,,,0,2209,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066011,Turkiye,Yozgat,Şefaatli,Turks,0.976501486,Turks,Foreigners,.,.,.,.,.,.,.,.,,882,14469,,0,0,0,0,,,,0,,,,,0,0,14129,0,,,0,0,,,,,,0,340,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066012,Turkiye,Yozgat,Yenifakılı,Turks,0.927588158,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,390,5303,,0,0,0,0,,,,0,,,,,259,0,4919,0,,,0,0,,,,,,0,125,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066013,Turkiye,Yozgat,Yerköy,Turks,0.927676456,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1164,35037,,0,0,0,0,,,,0,,,,,1711,0,32503,0,,,0,0,,,,,,0,823,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR066014,Turkiye,Yozgat,Merkez,Turks,0.903325525,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,2024,114839,,0,0,0,0,,,,0,,,,,5460,0,103737,0,,,0,0,,,,,,0,2626,,,,,,,,0,3016,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067001,Turkiye,Zonguldak,Alaplı,Turks,0.972045507,Turks,Roma,Foreigners,.,.,.,.,.,.,.,,387,43070,,0,0,0,0,,,,0,,,,,0,0,41866,0,,,0,0,,,,,,0,350,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,854,,,,,,,,,,,,
,TUR067002,Turkiye,Zonguldak,Çaycuma,Turks,0.991875171,Turks,Foreigners,.,.,.,.,.,.,.,.,,502,91325,,0,0,0,0,,,,0,,,,,0,0,90583,0,,,0,0,,,,,,0,742,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067003,Turkiye,Zonguldak,Devrek,Turks,0.991866104,Turks,Foreigners,.,.,.,.,.,.,.,.,,953,57537,,0,0,0,0,,,,0,,,,,0,0,57069,0,,,0,0,,,,,,0,468,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067004,Turkiye,Zonguldak,Ereğli,Turks,0.969882239,Turks,Roma,Foreigners,Syrians,.,.,.,.,.,.,,741,177138,,0,0,0,0,,,,0,,,,,0,0,171803,0,,,0,0,,,,,,0,1436,,,,,,,,0,393,,,,,,,,,,,,,,,,0,0,0,3506,,,,,,,,,,,,
,TUR067005,Turkiye,Zonguldak,Gökçebey,Turks,0.991892399,Turks,Foreigners,.,.,.,.,.,.,.,.,,183,21338,,0,0,0,0,,,,0,,,,,0,0,21165,0,,,0,0,,,,,,0,173,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067006,Turkiye,Zonguldak,Kilimli,Turks,0.991884284,Turks,Foreigners,.,.,.,.,.,.,.,.,,118,33392,,0,0,0,0,,,,0,,,,,0,0,33121,0,,,0,0,,,,,,0,271,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067007,Turkiye,Zonguldak,Kozlu,Turks,0.99186846,Turks,Foreigners,.,.,.,.,.,.,.,.,,178,50175,,0,0,0,0,,,,0,,,,,0,0,49767,0,,,0,0,,,,,,0,408,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR067008,Turkiye,Zonguldak,Merkez,Turks,0.979777528,Turks,Lazi,Foreigners,Syrians,.,.,.,.,.,.,,294,120015,,0,0,0,0,,,,0,,,,,0,0,117588,0,,,0,1188,,,,,,0,973,,,,,,,,0,266,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068001,Turkiye,Aksaray,Ağaçören,Turks,0.960938491,Turks,Foreigners,.,.,.,.,.,.,.,.,,407,7885,,0,0,0,0,,,,0,,,,,0,0,7577,0,,,0,0,,,,,,0,308,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068002,Turkiye,Aksaray,Merkez,Turks,0.854943084,Turks,Zazas,Foreigners,Kurds,Syrians,.,.,.,.,.,,3539,336723,,0,0,0,0,,,,0,,,,,12795,19192,287879,0,,,0,0,,,,,,0,13005,,,,,,,,0,3852,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068003,Turkiye,Aksaray,Eskil,Turks,0.960944403,Turks,Foreigners,.,.,.,.,.,.,.,.,,1701,28293,,0,0,0,0,,,,0,,,,,0,0,27188,0,,,0,0,,,,,,0,1105,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068004,Turkiye,Aksaray,Gülağaç,Turks,0.96092692,Turks,Foreigners,.,.,.,.,.,.,.,.,,326,19937,,0,0,0,0,,,,0,,,,,0,0,19158,0,,,0,0,,,,,,0,779,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068005,Turkiye,Aksaray,Güzelyurt,Turks,0.960892316,Turks,Foreigners,.,.,.,.,.,.,.,.,,285,10893,,0,0,0,0,,,,0,,,,,0,0,10467,0,,,0,0,,,,,,0,426,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068006,Turkiye,Aksaray,Ortaköy,Turks,0.960920512,Turks,Foreigners,.,.,.,.,.,.,.,.,,727,33112,,0,0,0,0,,,,0,,,,,0,0,31818,0,,,0,0,,,,,,0,1294,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068007,Turkiye,Aksaray,Sarıyahşi,Turks,0.960972851,Turks,Foreigners,.,.,.,.,.,.,.,.,,210,5304,,0,0,0,0,,,,0,,,,,0,0,5097,0,,,0,0,,,,,,0,207,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR068008,Turkiye,Aksaray,Sultanhanı,Turks,0.960947607,Turks,Foreigners,.,.,.,.,.,.,.,.,,463,12368,,0,0,0,0,,,,0,,,,,0,0,11885,0,,,0,0,,,,,,0,483,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR069001,Turkiye,Bayburt,Aydıntepe,Turks,0.973697029,Turks,Greeks,Foreigners,.,.,.,.,.,.,.,,446,6159,,0,0,0,0,,,,0,,,,,0,0,5997,0,,,0,0,,,,,,,40,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,122,,,,,,,,,,,
,TUR069002,Turkiye,Bayburt,Merkez,Turks,0.953143778,Turks,Kurds,Kurds,Foreigners,Syrians,.,.,.,.,.,,2705,70727,,0,0,0,0,,,,0,,,,,1404,0,67413,0,,,0,1404,,,,,,0,461,,,,,,,,0,45,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR069003,Turkiye,Bayburt,Demirözü,Turks,0.943787726,Turks,Zazas,Foreigners,.,.,.,.,.,.,.,,594,7952,,0,0,0,0,,,,0,,,,,0,395,7505,0,,,0,0,,,,,,0,52,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070001,Turkiye,Karaman,Ayrancı,Turks,0.987923646,Turks,Foreigners,.,.,.,.,.,.,.,.,,2245,7701,,0,0,0,0,,,,0,,,,,0,0,7608,0,,,0,0,,,,,,0,93,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070002,Turkiye,Karaman,Başyayla,Turks,0.98791019,Turks,Foreigners,.,.,.,.,.,.,.,.,,141,3474,,0,0,0,0,,,,0,,,,,0,0,3432,0,,,0,0,,,,,,0,42,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070003,Turkiye,Karaman,Ermenek,Turks,0.98797752,Turks,Foreigners,.,.,.,.,.,.,.,.,,1243,28114,,0,0,0,0,,,,0,,,,,0,0,27776,0,,,0,0,,,,,,0,338,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070004,Turkiye,Karaman,Merkez,Turks,0.964376542,Turks,North Caucasian,Foreigners,Syrians,.,.,.,.,.,.,,4036,209581,,0,0,0,0,,,,0,,,,,0,0,202115,4125,,,0,0,,,,,,0,2508,,,,,,,,0,833,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070005,Turkiye,Karaman,Kazımkarabekir,Turks,0.988006978,Turks,Foreigners,.,.,.,.,.,.,.,.,,423,4586,,0,0,0,0,,,,0,,,,,0,0,4531,0,,,0,0,,,,,,0,55,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR070006,Turkiye,Karaman,Sarıveliler,Turks,0.987969793,Turks,Foreigners,.,.,.,.,.,.,.,.,,590,11388,,0,0,0,0,,,,0,,,,,0,0,11251,0,,,0,0,,,,,,0,137,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071001,Turkiye,Kırıkkale,Bahşılı,Turks,0.923388731,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,245,7401,,0,0,0,0,,,,0,,,,,360,0,6834,0,,,0,0,,,,,,0,207,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071002,Turkiye,Kırıkkale,Balışeyh,Turks,0.971954862,Turks,Foreigners,.,.,.,.,.,.,.,.,,622,6026,,0,0,0,0,,,,0,,,,,0,0,5857,0,,,0,0,,,,,,0,169,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071003,Turkiye,Kırıkkale,Çelebi,Turks,0.972151899,Turks,Foreigners,.,.,.,.,.,.,.,.,,223,2370,,0,0,0,0,,,,0,,,,,0,0,2304,0,,,0,0,,,,,,0,66,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071004,Turkiye,Kırıkkale,Delice,Turks,0.971937455,Turks,Foreigners,.,.,.,.,.,.,.,.,,970,9657,,0,0,0,0,,,,0,,,,,0,0,9386,0,,,0,0,,,,,,0,271,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071005,Turkiye,Kırıkkale,Karakeçili,Turks,0.923533289,Turks,Bosnians,Foreigners,.,.,.,.,.,.,.,,137,3034,,0,0,0,0,,,,0,,,,,0,0,2802,0,,,0,0,,,,,,0,85,,,,,,,,0,0,,,,,,,,,,,,,,,,147,0,0,0,,,,,,,,,,,,
,TUR071006,Turkiye,Kırıkkale,Keskin,Turks,0.971966683,Turks,Foreigners,.,.,.,.,.,.,.,.,,1129,16088,,0,0,0,0,,,,0,,,,,0,0,15637,0,,,0,0,,,,,,0,451,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071007,Turkiye,Kırıkkale,Merkez,Turks,0.954087869,Turks,Foreigners,Kurds,Syrians,.,.,.,.,.,.,,432,201254,,0,0,0,0,,,,0,,,,,1940,0,192014,0,,,0,0,,,,,,0,5594,,,,,,,,0,1706,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071008,Turkiye,Kırıkkale,Sulakyurt,Turks,0.923432028,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,708,6282,,0,0,0,0,,,,0,,,,,305,0,5801,0,,,0,0,,,,,,0,176,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR071009,Turkiye,Kırıkkale,Yahşihan,Turks,0.971960728,Turks,Foreigners,.,.,.,.,.,.,.,.,,325,34630,,0,0,0,0,,,,0,,,,,0,0,33659,0,,,0,0,,,,,,0,971,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072001,Turkiye,Batman,Merkez,Kurds,0.964074898,Kurds,Syrians,Sunni Arabs,Sunni Arabs,Foreigners,.,.,.,.,.,,647,500096,,2435,0,0,0,,,,0,,,,,482130,0,2435,0,,,0,0,,,,,,0,793,,,,,,,,0,12303,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072002,Turkiye,Batman,Beşiri,Kurds,0.998381774,Kurds,Foreigners,.,.,.,.,.,.,.,.,,803,31516,,0,0,0,0,,,,0,,,,,31465,0,0,0,,,0,0,,,,,,0,51,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072003,Turkiye,Batman,Gercüş,Kurds,0.848617861,Kurds,Sunni Arabs,Assyrians,Foreigners,.,.,.,.,.,.,,914,19137,,1911,0,0,0,,,,0,,,,,16240,0,0,0,,,0,0,,955,,,,,31,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072004,Turkiye,Batman,Hasankeyf,Kurds,0.948438139,Kurds,Sunni Arabs,Foreigners,.,.,.,.,.,.,.,,306,7331,,366,0,0,0,,,,0,,,,,6953,0,0,0,,,0,0,,0,,,,,12,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072005,Turkiye,Batman,Kozluk,Kurds,0.788712516,Kurds,Sunni Arabs,Zazas,Foreigners,.,.,.,.,.,.,,1101,60226,,12026,0,0,0,,,,0,,,,,47501,601,0,0,,,0,0,,0,,,,,98,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR072006,Turkiye,Batman,Sason,Kurds,0.599031198,Kurds,Sunni Arabs,Foreigners,.,.,.,.,.,.,.,,706,29521,,11789,0,0,0,,,,0,,,,,17684,0,0,0,,,0,0,,0,,,,,48,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073001,Turkiye,Şırnak,Beytüşşebap,Kurds,0.968390268,Kurds,Assyrians,Foreigners,.,.,.,.,.,.,.,,1647,16071,,0,0,0,0,,,,0,,,,,15563,0,0,0,,,0,0,,481,,,,,27,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073002,Turkiye,Şırnak,Cizre,Kurds,0.977369775,Kurds,Turks,Foreigners,Syrians,.,.,.,.,.,.,,444,160184,,0,0,0,0,,,,0,,,,,156559,0,3195,0,,,0,0,,0,,,,,270,,,,,,,,0,160,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073003,Turkiye,Şırnak,Güçlükonak,Kurds,0.998352554,Kurds,Foreigners,.,.,.,.,.,.,.,.,,466,12140,,0,0,0,0,,,,0,,,,,12120,0,0,0,,,0,0,,0,,,,,20,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073004,Turkiye,Şırnak,İdil,Kurds,0.94745007,Kurds,Assyrians,Foreigners,Syrians,.,.,.,.,.,.,,1147,76708,,0,0,0,0,,,,0,,,,,72677,0,0,0,,,0,0,,3825,,,,,129,,,,,,,,0,77,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073005,Turkiye,Şırnak,Silopi,Kurds,0.99037186,Kurds,Syrians,Foreigners,.,.,.,.,.,.,.,,831,146238,,0,0,0,0,,,,0,,,,,144830,0,0,0,,,0,0,,0,,,,,244,,,,,,,,0,1164,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073006,Turkiye,Şırnak,Merkez,Kurds,0.981439771,Kurds,Assyrians,Syrians,Foreigners,.,.,.,.,.,.,,1700,103447,,0,0,0,0,,,,0,,,,,101527,0,0,0,,,0,0,,1026,,,,,173,,,,,,,,0,721,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR073007,Turkiye,Şırnak,Uludere,Kurds,0.998321672,Kurds,Foreigners,.,.,.,.,.,.,.,.,,848,45879,,0,0,0,0,,,,0,,,,,45802,0,0,0,,,0,0,,0,,,,,77,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR074001,Turkiye,Bartın,Amasra,Turks,0.938721644,Turks,North Caucasian,Foreigners,.,.,.,.,.,.,.,,178,14018,,0,0,0,0,,,,0,,,,,0,0,13159,693,,,0,0,,,,,,0,166,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR074002,Turkiye,Bartın,Merkez,Turks,0.985656424,Turks,Foreigners,Syrians,.,.,.,.,.,.,.,,1091,164185,,0,0,0,0,,,,0,,,,,0,0,161830,0,,,0,0,,,,,,0,1937,,,,,,,,0,418,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR074003,Turkiye,Bartın,Kurucaşile,Turks,0.988149072,Turks,Foreigners,.,.,.,.,.,.,.,.,,152,6413,,0,0,0,0,,,,0,,,,,0,0,6337,0,,,0,0,,,,,,0,76,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR074004,Turkiye,Bartın,Ulus,Turks,0.988187335,Turks,Foreigners,.,.,.,.,.,.,.,.,,909,21587,,0,0,0,0,,,,0,,,,,0,0,21332,0,,,0,0,,,,,,0,255,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR075001,Turkiye,Ardahan,Merkez,Turks,0.586834065,Turks,Kurds,Roma,Foreigners,Syrians,.,.,.,.,.,,1261,41896,,0,0,0,0,,,,0,,,,,16669,0,24586,0,,,0,0,,,,,,0,117,,,,,,,,0,107,,,,,,,,,,,,,,,,0,0,0,417,,,,,,,,,,,,
,TUR075002,Turkiye,Ardahan,Çıldır,Turks,0.957324768,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,990,8717,,0,0,0,0,,,,0,,,,,348,0,8345,0,,,0,0,,,,,,0,24,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR075003,Turkiye,Ardahan,Damal,Turks,0.947336066,Turks,Roma,Foreigners,.,.,.,.,.,.,.,,165,4880,,0,0,0,0,,,,0,,,,,0,0,4623,0,,,0,0,,,,,,0,14,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,243,,,,,,,,,,,,
,TUR075004,Turkiye,Ardahan,Göle,Kurds,0.618272078,Kurds,Turks,Zazas,Roma,Foreigners,.,.,.,.,.,,1290,22964,,0,0,0,0,,,,0,,,,,14198,1145,6870,0,,,0,0,,,,,,0,64,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,687,,,,,,,,,,,,
,TUR075005,Turkiye,Ardahan,Hanak,Turks,0.927324502,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,647,8077,,0,0,0,0,,,,0,,,,,564,0,7490,0,,,0,0,,,,,,0,23,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR075006,Turkiye,Ardahan,Posof,Turks,0.907348749,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,583,6314,,0,0,0,0,,,,0,,,,,567,0,5729,0,,,0,0,,,,,,0,18,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR076001,Turkiye,Iğdır,Aralık,Kurds,0.647181009,Kurds,Azeris,Foreigners,.,.,.,.,.,.,.,,853,20220,,0,0,0,0,,,,0,,,,,13086,0,0,0,,,0,0,,,,,,0,87,,,,,,,,7047,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR076002,Turkiye,Iğdır,Merkez,Azeris,0.646940694,Azeris,Kurds,Foreigners,Syrians,.,.,.,.,.,.,,1272,147893,,0,0,0,0,,,,0,,,,,51519,0,0,0,,,0,0,,,,,,0,633,,,,,,,,95678,63,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR076003,Turkiye,Iğdır,Karakoyunlu,Azeris,0.697005285,Azeris,Kurds,Foreigners,.,.,.,.,.,.,.,,269,13624,,0,0,0,0,,,,0,,,,,4070,0,0,0,,,0,0,,,,,,0,58,,,,,,,,9496,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR076004,Turkiye,Iğdır,Tuzluca,Azeris,0.696977673,Azeris,Kurds,Foreigners,.,.,.,.,.,.,.,,1269,22797,,0,0,0,0,,,,0,,,,,6810,0,0,0,,,0,0,,,,,,0,98,,,,,,,,15889,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
